transaction_id,user_id,clean_amount,clean_timestamp,clean_user_location,clean_merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,valid_ip,location_mismatch,hour_of_day,day_of_week,is_unusual_hour,time_since_last_txn,is_high_velocity,user_avg_spend,amount_vs_avg_ratio,device_seq,is_new_device,has_invalid_ip
TXN-61AE95A595BE,USR0062,0.0,2024-02-28 20:20:31.000000,pune,pune,fuel,dev-5877e23e,atm,upi,76589.08,failed,192.80.171.42,0,20,2,0,35731.0,0,5409.672212880964,0.0,11,0,0
TXN-CE24C981699A,USR0062,3127.2102074854674,2024-03-02 00:40:38.574416,pun,pune,education,dev-5877e23e,atm,upi,73461.87,success,192.80.171.171,1,0,5,0,188407.574416,0,4993.54358112089,0.6262507076229427,12,0,0
TXN-AF7C173DC0F9,USR0062,5918.080436872633,2024-03-03 12:49:02.000000,pune,pune,fuel,dev-5877e23e,atm,upi,67543.79,success,192.80.171.165,0,12,6,0,130103.425584,0,4860.234054432646,1.2176533801491871,13,0,0
TXN-8D71EB6C8888,USR0062,0.0,2024-03-05 03:00:59.000000,pu,pune,electronics,dev-5877e23e,mobile,netbanking,67543.79,pending,192.80.171.75,1,3,1,1,137517.0,0,4930.7571465953115,0.0,14,0,0
TXN-714064D3D566,USR0062,7919.29,2024-03-05 17:59:16.533877,pune,kolkata,utilities,dev-5877e23e,mobile,netbanking,59624.5,success,192.80.171.33,1,17,1,0,53897.533877,0,4622.584824933105,1.7131735344592336,15,0,0
TXN-FEB699B1B421,USR0062,2910.0,2024-03-07 18:03:30.000000,pune,pune,travel,dev-5877e23e,web,netbanking,59624.5,failed,192.80.171.94,0,18,3,0,173053.466123,0,4816.508658760569,0.6041720673885612,16,0,0
TXN-AABD22929FC0,USR0062,5927.61,2024-03-08 20:27:45.295977,pune,pune,travel,dev-5877e23e,atm,netbanking,53696.89,success,192.80.171.219,0,20,4,0,95055.295977,0,4710.591511051649,1.2583578884964852,17,0,0
TXN-2EC28F444EEF,USR0062,7464.172331896911,2024-03-11 09:25:58.963384,pune,pune,grocery,dev-5877e23e,atm,netbanking,46232.71,success,192.80.171.154,0,9,0,0,219493.667407,0,4774.645115733141,1.5632936344668749,18,0,0
TXN-E9CC87C45E47,USR0062,10302.52313886769,2024-03-12 18:19:07.968922,pune,pune,clothing,unknown,atm,wallet,46232.71,failed,192.80.171.162,0,18,1,0,118389.005538,0,4909.12147654133,2.098649048941387,3,0,0
TXN-893821B3998F,USR0063,2957.6004907930837,2024-02-28 10:18:32.000000,kolkata,kolkata,travel,dev-ae23c205,mobile,card,137998.04,success,missing,0,10,2,0,2592000.0,0,3170.3437853998757,0.9328958250788196,1,1,1
TXN-FDA714097139,USR0063,2356.5593157283306,2024-03-02 08:16:00.000000,kolkata,kolkata,unknown,dev-ae23c205,atm,card,135641.48,success,192.108.171.254,0,8,5,0,251848.0,0,2957.6004907930837,0.796780807650126,2,0,0
TXN-667D5EB50AA4,USR0063,2929.144698644865,2024-03-02 23:05:15.000000,kolkata,kolkata,food & dining,dev-ae23c205,web,card,132712.34,success,192.108.171.187,0,23,5,0,53355.0,0,2657.0799032607074,1.1023923985222883,3,0,0
TXN-64B1B2084C96,USR0063,4190.54,2024-03-04 18:33:50.000000,kolkata,chennai,clothing,dev-f8951ebe,mobile,upi,128521.8,success,missing,1,18,0,0,156515.0,0,2747.76816838876,1.525070430962358,1,1,1
TXN-3612B13CDEE6,USR0063,4190.01,2024-03-06 08:50:14.000000,kolkata,kolkata,food & dining,dev-ae23c205,mobile,card,124331.78,success,192.108.171.38,0,8,2,0,137784.0,0,3108.4611262915696,1.3479370712026115,4,0,0
TXN-49F2068334D3,USR0063,13435.67,2024-03-08 04:37:10.000000,jaipur,jaipur,travel,dev-ae23c205,web,wallet,75490.99,success,192.108.171.173,0,4,4,1,157616.0,0,3324.770901033256,4.0410814337353935,5,0,0
TXN-831CDE50D1FE,USR0063,2614.623938197137,2024-03-08 08:41:00.000000,lucknow,kolkata,travel,dev-f8951ebe,mobile,card,121717.16,success,192.108.171.97,1,8,4,0,14630.0,0,5009.920750861046,0.5218892798910788,2,0,0
TXN-9ADA38CAFEB2,USR0063,3807.0,2024-03-12 06:50:01.000000,lucknow,lucknow,electronics,dev-58a9e1de,mobile,card,78819.76,success,192.108.171.173,0,6,1,0,338941.0,0,4667.735491909059,0.8155989126725312,1,1,0
TXN-B158F4FB19F6,USR0063,4104.81,2024-03-12 06:51:08.000000,kolkata,kolkata,electronics,dev-f8951ebe,mobile,card,76585.3,success,192.108.171.10,0,6,1,0,67.0,0,4560.143555420427,0.9001492915983563,3,0,0
TXN-9729B5741E5D,USR0063,3561.39,2024-03-12 06:51:20.000000,kolkata,kolkata,electronics,dev-f8951ebe,mobile,card,76585.3,failed,missing,0,6,1,0,12.0,1,4509.55093815149,0.7897438217124144,4,0,1
TXN-7EA27744AF88,USR0063,2719.124599417787,2024-03-13 17:54:00.000000,kolkata,kolkata,travel,unknown,mobile,card,114830.11,success,192.108.171.78,0,17,2,0,126160.0,0,4414.734844336342,0.6159202509629648,1,1,0
TXN-716BAD965EC0,USR0063,3666.0,2024-03-15 07:59:00.000000,kolkata,kolkata,fuel,dev-58a9e1de,atm,wallet,111163.14,success,192.108.171.222,0,7,4,0,137100.0,0,4260.588458434655,0.8604445200845443,2,0,0
TXN-2E145C10D901,USR0063,3344.37,2024-03-15 19:35:06.728651,kolkata,kolkata,education,dev-ae23c205,mobile,card,107818.77,success,192.108.171.32,0,19,4,0,41766.728651,0,4211.039420231767,0.794191091156782,6,0,0
TXN-DB21A5E604D7,USR0063,2314.2,2024-03-16 00:00:00.000000,kolkata,kolkata,unknown,dev-58a9e1de,mobile,unknown,105504.57,success,192.108.171.204,0,0,5,0,15893.271349,0,4144.3725417524,0.5583957453394163,3,0,0
TXN-312CC9C500D4,USR0063,1731.7056107645508,2024-03-17 00:00:00.000000,kolkata,kolkata,education,dev-ae23c205,mobile,card,103772.87,success,192.108.171.84,0,0,6,0,86400.0,0,4013.645931627229,0.43145450195402024,7,0,0
TXN-45124F95431A,USR0063,4080.290201777524,2024-03-17 11:57:00.000000,kolkata,kolkata,utilities,dev-f8951ebe,mobile,wallet,99692.58,success,192.108.171.17,0,11,6,0,43020.0,0,3861.51657690305,1.0566548427155484,5,0,0
TXN-0F9B18452AF7,USR0063,4414.0,2024-03-18 15:49:33.617027,kolkata,bangalore,grocery,dev-58a9e1de,mobile,upi,95278.42,success,192.108.171.47,1,15,0,0,100353.617027,0,3875.189928457705,1.1390409425342225,4,0,0
TXN-E975AB61707C,USR0063,0.0,2024-03-19 20:57:07.000000,kolkata,kolkata,education,dev-f8951ebe,mobile,card,92091.02,success,192.108.171.168,0,20,1,0,104853.382973,0,3906.884638548428,0.0,6,0,0
TXN-4E5E6C79DBCC,USR0063,2717.6673666630345,2024-03-20 07:38:04.373795,kolkata,kolkata,fue#,dev-f8951ebe,atm,card,89373.35,success,missing,0,7,2,0,38457.373795,0,3689.8354919624044,0.7365280553069827,7,0,1
TXN-2F116120BF49,USR0063,1450.01,2024-03-25 23:35:51.000000,kolkata,kolkata,unknown,dev-f8951ebe,mobile,netbanking,87923.35,success,192.108.171.169,0,23,0,0,489466.626205,0,3638.6687485255957,0.39850013733801654,8,0,0
TXN-6F3F35054B0A,USR0063,4047.93,2024-03-27 00:00:00.000000,kolkata,kolkata,electronics,dev-58a9e1de,web,card,83875.42,success,192.108.171.131,0,0,2,0,87849.0,0,3529.2358110993155,1.1469706772779829,5,0,0
TXN-50AA2897D5D0,USR0063,3055.0,2024-03-28 21:41:34.330008,mumbai,mumbai,unknown,dev-f8951ebe,mobile,card,80820.23,success,192.108.171.246,0,21,3,0,164494.330008,0,3553.935534380301,0.8596104126960749,9,0,0
TXN-97DAEEAB2B06,USR0063,7049.09,2024-04-27 04:06:36.000000,kolkata,kolkata,utilities,dev-ae23c205,web,wallet,73113.48,success,192.108.171.11,0,4,5,1,2528701.669992,0,3531.2566464539236,1.9961987150145786,8,0,0
TXN-ACCFEE13F686,USR0063,4167.93,2024-12-03 06:24:00.000000,ahmedabad,ahmedabad,travel,dev-f8951ebe,mobile,netbanking,117549.23,success,192.108.171.152,0,6,1,0,19016244.0,0,3684.2059226950573,1.13129669626016,10,0,0
TXN-1DA207CE7E15,USR0064,8.31,2024-01-18 06:09:42.000000,kolkata,kolkata,utilities,cnp-63bf93ed,web,card,125305.72,success,192.141.214.82,0,6,3,0,2592000.0,0,3170.3437853998757,0.002621166831199094,1,1,0
TXN-3C3337C2CE06,USR0064,4915.241302623364,2024-02-13 07:04:24.000000,kolkata,kolkata,travel,dev-5497468c,web,netbanking,176131.84,success,192.141.214.66,0,7,1,0,2249682.0,0,8.31,591.4844028615325,1,1,0
TXN-8A9DA0E19586,USR0064,7394.037078058424,2024-02-14 00:00:00.000000,chennai,chennai,healthcare,dev-5497468c,web,card,168737.8,success,192.141.214.19,0,0,2,0,60936.0,0,2461.7756513116824,3.0035381347944337,2,0,0
TXN-ABD5318348C9,USR0064,2531.0,2024-02-22 02:53:00.000000,kolkata,kolkata,entertainment,unknown,atm,card,166206.77,success,192.141.214.108,0,2,3,1,701580.0,0,4105.862793560596,0.6164355997977141,1,1,0
TXN-94AAE569F143,USR0064,3289.121312152617,2024-02-29 10:47:00.000000,kolkata,kolkata,education,dev-05afa939,mobile,netbanking,162917.65,success,192.141.214.32,0,10,3,0,633240.0,0,3712.1470951704473,0.8860428261507685,1,1,0
TXN-1E36C1337893,USR0064,3996.628023218285,2024-03-01 05:35:17.000000,kolkata,kolkata,food & dining,dev-05afa939,web,netbanking,158921.02,success,192.141.214.70,0,5,4,1,67697.0,0,3627.5419385668815,1.1017455014675204,2,0,0
TXN-26441D1B8A5E,USR0064,6610.2,2024-03-01 17:05:53.000000,hyderabad,lucknow,clothing,dev-8b07120e,mobile,unknown,152310.82,success,192.141.214.187,1,17,4,0,41436.0,0,3689.0562860087816,1.7918403704360992,1,1,0
TXN-0ED545FA378E,USR0064,5876.944481963927,2024-03-01 20:42:00.000000,kolkata,bangalore,entertainment,dev-5497468c,atm,netbanking,146433.88,success,192.141.214.26,1,20,4,0,12967.0,0,4106.362530864671,1.43118013168083,3,0,0
TXN-5C289F74BD71,USR0064,6875.17,2024-03-06 06:07:00.000000,kolkata,kolkata,healthcare,dev-8b07120e,atm,wallet,139558.7,success,192.141.214.123,0,6,2,0,379500.0,0,4327.685274752077,1.5886483299105847,2,0,0
TXN-C2B47EDA85FF,USR0064,7916.909164972403,2024-03-06 06:28:27.000000,kolkata,kolkata,grocery,dev-05afa939,web,netbanking,139558.7,failed,192.141.214.146,0,6,2,0,1287.0,0,4610.7391331129575,1.7170585711399136,3,0,0
TXN-38ED003F29C0,USR0064,6958.190129734041,2024-03-10 00:42:21.753450,kolkata,kolkata,clothing,dev-8b07120e,mobile,wallet,132600.51,success,192.141.214.181,0,0,6,0,324834.75345,0,4941.356136298902,1.408153940684028,3,0,0
TXN-A64F021AFE72,USR0064,12791.36,2024-03-25 02:43:22.000000,bangalore,ahmedabad,travel,dev-05afa939,web,netbanking,125305.72,failed,192.141.214.15,1,2,0,1,1303260.24655,0,5124.704681156642,2.4960189456522617,4,0,0
TXN-53FCAC82384E,USR0065,3.42,2024-01-01 07:25:01.000000,mumbai,mumbai,utilities,cnp-b24f7cef,atm,card,0.0,success,192.114.114.128,0,7,0,0,2592000.0,0,3170.3437853998757,0.0010787473601324789,1,1,0
TXN-92D6E1FF2AE1,USR0065,4523.47,2024-03-12 03:25:52.778288,mumbai,mumbai,electronics,dev-d6784e2f,atm,card,41462.15,success,192.114.114.79,0,3,1,1,6120051.778288,0,3.42,1322.6481793912883,1,1,0
TXN-6FF8276980FD,USR0065,3708.402994348646,2024-03-16 13:29:24.570592,mumbai,mumbai,electronics,dev-d6784e2f,atm,netbanking,37753.75,success,192.114.114.187,0,13,5,0,381811.792304,0,2263.445,1.6383888179146202,2,0,0
TXN-8D1891B45684,USR0065,2446.461952498365,2024-03-16 19:59:12.062567,chennai,chennai,travel,unknown,mobile,unknown,35307.28,success,192.114.114.174,0,19,5,0,23387.491975,0,2745.0976647828825,0.891211258153815,1,1,0
TXN-BEC64CFB3AC4,USR0065,2019.86,2024-03-17 19:30:00.000000,mumbai,mumbai,grocery,dev-a3cfd507,atm,netbanking,33287.43,success,192.114.114.4,0,19,6,0,84647.937433,0,2670.438736711753,0.7563775812072665,1,1,0
TXN-D876C1112356,USR0065,2477.1482564189305,2024-03-19 00:00:00.000000,mumbai,mumbai,travel,dev-a3cfd507,web,upi,33287.43,failed,192.114.114.156,0,0,1,0,102600.0,0,2540.3229893694024,0.9751312163980115,2,0,0
TXN-F8500D36779E,USR0065,3299.60481068166,2024-03-21 08:59:47.000000,mumbai,mumbai,entertainment,dev-a3cfd507,mobile,netbanking,29987.82,success,192.114.114.215,0,8,3,0,205187.0,0,2529.7938672109904,1.3042978878260862,3,0,0
TXN-931CF31BB0AE,USR0065,2122.51,2024-03-25 22:40:37.000000,mumbai,mumbai,education,dev-d6784e2f,web,netbanking,29987.82,failed,192.114.114.234,0,22,0,0,394850.0,0,2639.7668591353718,0.8040520641488338,3,0,0
TXN-C436ECA6566F,USR0065,3329.7881546478484,2024-03-28 00:00:00.000000,mumbai,mumbai,utilities,dev-d6784e2f,web,netbanking,26658.03,success,192.114.114.55,0,0,3,0,177563.0,0,2575.1097517434505,1.2930664953067674,4,0,0
TXN-8ABEBDFCFA35,USR0065,1608.0,2024-03-29 00:00:00.000000,ahmedabad,bangalore,unknown,dev-d6784e2f,web,netbanking,25049.52,success,192.114.114.90,1,0,4,0,86400.0,0,2658.9629076217166,0.6047470573370236,5,0,0
TXN-707745B867A1,USR0065,3202.88,2024-03-29 13:10:09.410617,mumbai,mumbai,clothing,dev-a3cfd507,web,wallet,26658.03,pending,192.114.114.229,0,13,4,0,47409.410617,0,2553.866616859545,1.2541297052534564,4,0,0
TXN-93D0D0FC1685,USR0065,3686.711786219328,2024-03-30 07:03:40.000000,ahmedabad,ahmedabad,clothing,dev-bcebe888,web,netbanking,21362.81,success,missing,0,7,5,0,64410.589383,0,2612.8678335086774,1.4109828766803008,1,1,1
TXN-FE6CF61A9F61,USR0065,2947.83,2024-03-30 07:18:38.800120,mumbai,mumbai,unknown,dev-d6784e2f,web,netbanking,18414.98,success,192.114.114.77,0,7,5,0,898.80012,0,2702.3548295678984,1.0908375009964837,6,0,0
TXN-83E1ED5CF0CE,USR0065,4460.042569616715,2024-03-31 10:59:14.274286,mumbai,mumbai,fuel,dev-d6784e2f,web,netbanking,13954.94,success,192.114.114.36,0,10,6,0,99635.474166,0,2721.237534985752,1.6389758320933598,7,0,0
TXN-D458718FF3B2,USR0065,2550.259504749829,2024-03-31 11:11:00.000000,mumbai,mumbai,fuel,dev-a3cfd507,web,netbanking,0.0,success,192.114.114.11,0,11,6,0,705.725714,0,2845.4378946022493,0.8962625754809145,5,0,0
TXN-D172275857FE,USR0065,2258.528549347195,2024-04-02 12:14:21.086156,mumbai,mumbai,education,dev-bcebe888,web,netbanking,9146.15,success,192.114.114.31,0,12,1,0,176601.086156,0,2825.7593352787544,0.7992642944349518,2,0,0
TXN-C4B93D7267A4,USR0065,1486.9444127727209,2024-04-03 12:52:00.000000,mumbai,mumbai,fuel,dev-bcebe888,web,wallet,7659.21,success,missing,0,12,2,0,88658.913844,0,2790.307411158032,0.5328962685249963,3,0,1
TXN-3ED32B756ED9,USR0065,0.0,2024-04-03 17:56:48.864176,mumbai,mumbai,food & dining,dev-bcebe888,web,netbanking,6186.78,success,192.114.114.4,0,17,2,0,18288.864176,0,2713.6389994883084,0.0,4,0,0
TXN-4C43FA327794,USR0065,3547.23,2024-04-03 19:52:15.000000,mumbai,mumbai,clothing,dev-d6784e2f,atm,netbanking,6186.78,failed,192.114.114.123,0,19,2,0,6926.135824,0,2562.8812772945134,1.384078933966,8,0,0
TXN-11650A26F88C,USR0065,4328.8888357503465,2024-04-03 22:58:30.000000,mumbai,mumbai,electronics,unknown,web,netbanking,0.0,success,missing,0,22,2,0,11175.0,0,2614.689104805328,1.6556036475765288,2,0,1
TXN-E9CF2F64F9E4,USR0065,2462.84,2024-04-06 22:50:34.255878,mumbai,mumbai,electronics,dev-bcebe888,web,netbanking,0.0,success,192.114.114.122,0,22,5,0,258724.255878,0,2700.399091352579,0.9120281512337972,5,0,0
TXN-E1BEB6A96791,USR0065,2396.66,2024-04-08 18:19:24.697736,mumbai,mumbai,fuel,dev-bcebe888,web,card,0.0,success,192.114.114.59,0,18,0,0,156530.441858,0,2689.086753669123,0.8912542474939998,6,0,0
TXN-12BB7EF109AA,USR0065,2642.244521580142,2024-04-08 19:43:00.000000,mumbai,kolkata,fuel,dev-bcebe888,web,netbanking,0.0,success,192.114.114.24,1,19,0,0,5015.302264,0,2675.7946285023445,0.987461624879785,7,0,0
TXN-D6A4131B5FFB,USR0065,3764.7398845163375,2024-04-09 22:31:00.000000,mumbai,mumbai,grocery,dev-bcebe888,web,netbanking,0.0,success,192.114.114.16,0,22,1,0,96480.0,0,2674.3359282013794,1.4077288611124552,8,0,0
TXN-940EB76AF67B,USR0065,1616.8222673471637,2024-04-10 11:35:28.000000,mumbai,bangalore,grocery,dev-d6784e2f,atm,netbanking,0.0,success,192.114.114.82,1,11,2,0,47068.0,0,2719.7694263811695,0.5944703421251953,9,0,0
TXN-870AD67A3E42,USR0066,4586.39,2024-01-01 04:25:29.601133,hyderabad,hyderabad,travel,dev-8583d18f,atm,card,159778.4,failed,192.22.73.156,0,4,0,1,2592000.0,0,3170.3437853998757,1.4466538318824562,1,1,0
TXN-195D666F2B35,USR0066,5820.48,2024-01-01 14:53:24.843316,hyderabad,hyderabad,travel,unknown,atm,card,153957.92,success,192.22.73.4,0,14,0,0,37675.242183,0,4586.39,1.2690765476353372,1,1,0
TXN-58D62320110C,USR0066,5322.51,2024-01-02 00:00:00.000000,hyderabad,hyderabad,clothing,dev-8583d...,atm,card,143608.0,success,192.22.73.88,0,0,1,0,32795.156684,0,5203.4349999999995,1.0228839199050554,1,1,0
TXN-3E5D9B4179DC,USR0066,5026.421195352125,2024-01-02 05:22:00.000000,hyderabad,hyderabad,healthcare,dev-437be229,atm,card,148931.5,success,192.22.73.96,0,5,1,1,19320.0,0,5243.126666666667,0.9586686542823885,1,1,0
TXN-BE6610A4AA77,USR0066,1.0,2024-01-02 13:51:36.000000,hyderabad,hyderabad,unknown,dev-8583d18f,atm,upi,148930.5,success,192.22.73.11,0,13,1,0,30576.0,0,5188.950298838032,0.00019271720492230562,2,0,0
TXN-83CBA9200A17,USR0066,5043.3514287407925,2024-01-09 18:06:00.000000,hyderabad,hyderabad,healthcare,dev-8384d381,atm,card,143608.0,failed,192.22.73.108,0,18,1,0,620064.0,0,4151.360239070425,1.2148672064463937,1,1,0
TXN-F489596FF18C,USR0066,6487.846869315082,2024-01-13 02:05:25.137684,hyderabad,hyderabad,fuel,dev-8384d381,web,card,137120.15,success,192.22.73.184,0,2,5,1,287965.137684,0,4300.02543734882,1.5087926684980815,2,0,0
TXN-5629F36D4ED2,USR0066,6887.502166436236,2024-01-13 04:36:51.000000,hyderabad,chennai,grocery,dev-8384d381,mobile,card,130232.65,success,192.22.73.179,1,4,5,1,9085.862316,0,4612.571356201142,1.4932022985930946,3,0,0
TXN-43F975290E48,USR0066,6389.46,2024-01-17 20:54:06.278622,hyderabad,hyderabad,education,dev-8384d381,web,upi,123843.19,success,192.22.73.43,0,20,2,0,404235.278622,0,4896.93770748053,1.3047868624490842,4,0,0
TXN-2C0CE0B48F11,USR0066,4313.498176585807,2024-01-18 14:21:10.206942,hyderabad,hyderabad,food & dining,dev-437be229,atm,card,119529.69,success,192.22.73.1,0,14,3,0,62823.92832,0,5062.773517760471,0.8520029886649686,2,0,0
TXN-6CEAD4C2D5C6,USR0066,1504.08,2024-01-19 22:38:10.000000,jaipur,chennai,healthcare,dev-437be229,atm,netbanking,118025.61,success,192.22.73.78,1,22,4,0,116219.793058,0,4987.845983643004,0.3015490057064604,3,0,0
TXN-7B07B1A7473D,USR0066,7823.0,2024-01-21 03:33:18.000000,hyderabad,hyderabad,healthcare,dev-8583d18f,atm,card,118025.61,failed,192.22.73.164,0,3,6,1,104108.0,0,4671.139985130004,1.6747517754030141,3,0,0
TXN-2DD33A4F551B,USR0066,3892.57,2024-01-25 01:54:00.000000,hyderab,hyderabad,electronics,dev#,atm,card,114133.03,success,192.22.73.211,1,1,3,1,339642.0,0,4933.79498636917,0.7889606282515959,1,1,0
TXN-A727BC524BFC,USR0066,4260.185294103014,2024-01-25 01:57:02.000000,hyderabad,chennai,travel,dev-8384d381,web,card,109872.85,success,192.22.73.181,1,1,3,1,182.0,0,4853.700756648464,0.8777189816430979,5,0,0
TXN-D60F0DC6BF77,USR0066,7026.0,2024-01-25 20:50:40.000000,hyderabad,hyderabad,unknown,dev-437be229,atm,netbanking,102846.71,success,192.22.73.57,0,20,3,0,68018.0,0,4811.306795038075,1.4603101162958156,4,0,0
TXN-E8035764417B,USR0066,2943.0,2024-01-26 03:50:44.000000,hyderabad,hyderabad,fuel,dev-8384d381,atm,upi,99903.09,success,192.22.73.185,0,3,4,1,25204.0,0,4958.953008702203,0.5934720472044734,6,0,0
TXN-E3E5E836A4DD,USR0066,1976.300483685756,2024-01-30 12:41:34.000000,hyderabad,hyderabad,entertainment,dev-8384d381,atm,card,97926.79,success,192.22.73.210,0,12,1,0,377450.0,0,4832.955945658316,0.40892168308961063,7,0,0
TXN-3CD46F764B37,USR0066,3468.134819662645,2024-01-30 23:57:47.470887,hyderabad,hyderabad,travel,dev-437be229,atm,card,97926.79,pending,192.22.73.186,0,23,1,0,40573.470887,0,4664.917389071695,0.7434504242996445,5,0,0
TXN-F3B15ABBB668,USR0067,45187.66,2024-01-18 04:46:47.000000,jaipur,jaipur,clothing,dev-1cd3ce9d,atm,unknown,95960.18,success,192.80.58.215,0,4,3,1,2592000.0,0,3170.3437853998757,14.25323653086667,1,1,0
TXN-FCBCDEAC17EE,USR0067,4712.88,2024-01-21 15:34:00.000000,jaipur,jaipur,clothing,dev-??,mobile,card,101804.48,success,192.80.58.123,0,15,6,0,298033.0,0,45187.66,0.10429573027142902,1,1,0
TXN-4B73287B81C3,USR0067,3760.00303483136,2024-01-24 04:24:00.000000,jaipur,jaipur,edu??,dev-1cd3ce9d,atm,card,98044.48,success,192.80.58.178,0,4,2,1,219000.0,0,24950.27,0.15069989356124647,2,0,0
TXN-6DB0D8545168,USR0067,1344.1439599588498,2024-01-24 09:08:00.000000,jaipur,jaipur,travel,dev-1cd3ce9d,atm,card,98044.48,failed,192.80.58.227,0,9,2,0,17040.0,0,17886.84767827712,0.07514705684220645,3,0,0
TXN-5E5387728FC5,USR0067,10463.0,2024-06-23 19:29:43.000000,bangkok,bangkok,electronics,dev-1cd3ce9d,web,wallet,85496.9,success,33.173.126.187,0,19,6,0,13083703.0,0,13751.171748697554,0.7608806132017223,4,0,0
TXN-80D823EA77A8,USR0067,3888.5073144478256,2024-06-25 03:52:00.000000,jaipur,jaipur,travel,dev-1cd3ce9d,atm,card,121867.35,success,192.80.58.146,0,3,1,1,116537.0,0,13093.537398958044,0.2969791274119302,5,0,0
TXN-4B3ABDA97E2E,USR0067,2352.76,2024-06-26 17:25:28.000000,bangalore,bangalore,unknown,dev-1cd3ce9d,atm,card,119514.59,success,192.80.58.18,0,17,2,0,135208.0,0,11559.36571820634,0.20353711919149362,6,0,0
TXN-1E99FC807173,USR0067,5199.281223360101,2024-06-27 03:33:00.000000,jaipur,jaipur,grocery,dev-1cd3ce9d,atm,card,114315.31,success,192.80.58.187,0,3,3,1,36452.0,0,10244.136329891147,0.5075372926377264,7,0,0
TXN-6352B848BF17,USR0067,5555.4062957125225,2024-06-28 12:50:17.000000,jaipur,jaipur,grocery,dev-1cd3ce9d,atm,card,108759.91,success,192.80.58.213,0,12,4,0,119837.0,0,9613.529441574767,0.5778737480023537,8,0,0
TXN-5325D0236489,USR0067,2242.5402010822754,2024-06-28 17:56:30.960468,jaipur,jaipur,grocery,dev-1cd3ce9d,atm,unknown,106517.37,success,192.80.58.4,0,17,4,0,18373.960468,0,9162.626869812295,0.24474861090580785,9,0,0
TXN-9365FD2305B9,USR0068,1411.45,2024-01-04 21:12:15.000000,kolkata,kolkata,electronics,dev-a5173712,web,card,12600.23,success,192.107.227.236,0,21,3,0,2592000.0,0,3170.3437853998757,0.44520408229794955,1,1,0
TXN-D7884CC9F67B,USR0068,1464.432583649821,2024-01-05 21:34:24.278440,hyderabad,hyderabad,electronics,dev-e82a3776,web,netbanking,11135.8,success,192.107.227.20,0,21,4,0,87729.27844,0,1411.45,1.0375376905129081,1,1,0
TXN-FEC6B11CBA5F,USR0068,943.0,2024-01-06 13:40:03.000000,hyderabad,hyderabad,utilities,dev-e82a3776,atm,upi,10192.31,success,192.107.227.110,0,13,5,0,57938.72156,0,1437.9412918249104,0.6557986746769331,2,0,0
TXN-4229D39100D6,USR0068,1930.13,2024-01-06 20:52:18.296538,hyderabad,hyderabad,clothing,dev-a5173712,web,upi,8262.18,success,192.107.227.225,0,20,5,0,25935.296538,0,1272.9608612166069,1.5162524187843394,2,0,0
TXN-A61428B5EBB3,USR0068,1360.0,2024-01-08 11:53:33.804506,hyderabad,hyderabad,clothing,dev-e82a3776,mobile,card,6901.31,success,192.107.227.82,0,11,0,0,140475.507968,0,1437.2531459124552,0.9462494442300179,3,0,0
TXN-D02546F7F397,USR0068,967.0023469279504,2024-01-10 09:53:33.484421,hyderabad,hyderabad,travel,dev-a5173712,mobile,upi,5934.31,success,192.107.227.246,0,9,2,0,165599.679915,0,1421.8025167299643,0.6801242287506556,3,0,0
TXN-312AF5CB0852,USR0068,1678106.56,2024-01-10 13:18:00.000000,hyderabad,hyderabad,fuel,dev-e82a3776,web,upi,0.0,success,192.107.227.109,0,13,2,0,12266.515579,0,1346.0024884296286,1246.733614505051,4,0,0
TXN-2CE7727D8B0C,USR0068,1493.54,2024-01-11 22:26:57.000000,hyderabad,hyderabad,education,dev-e82a3776,atm,wallet,3908.43,success,192.107.227.108,0,22,3,0,119337.0,0,240883.22499008253,0.006200265709658646,5,0,0
TXN-2BEDE2FEFE02,USR0068,1623.9423687189128,2024-01-13 01:55:11.000000,hyderabad,hyderabad,food & dining,dev-e82a3776,web,upi,2284.49,success,192.107.227.108,0,1,5,1,98894.0,0,210959.51436632223,0.00769788636231892,6,0,0
TXN-48942D94AB43,USR0068,1088.6314,2024-01-14 21:38:10.000000,hyderabad,hyderabad,travel,dev-e82a3776,web,netbanking,1195.85,success,192.107.227.143,0,21,6,0,157379.0,0,187700.00636658852,0.005799847432161744,7,0,0
TXN-270DFD07DFD7,USR0068,1428.591606147584,2024-01-18 16:58:17.504210,pune,pune,education,dev-a5173712,mobile,upi,0.0,success,192.107.227.37,0,16,3,0,328807.50421,0,169038.86886992966,0.008451261036077623,4,0,0
TXN-622C60877A7E,USR0068,2219.0,2024-01-24 01:27:36.574567,hyderabad,hyderabad,travel,dev-e82a3776,web,upi,0.0,success,192.107.227.192,0,1,2,1,462559.070357,0,153801.57093685857,0.014427680981013567,8,0,0
TXN-9C1BB1BA07A0,USR0068,1833.4248700608607,2024-01-24 18:31:20.320098,kolkata,kolkata,utilities,dev-a5173712,web,upi,0.0,success,192.107.227.149,0,18,2,0,61423.745531,0,141169.6900254537,0.012987383266198362,5,0,0
TXN-A79DC1BB34FE,USR0068,187.9306741397486,2024-01-27 20:06:09.323544,pune,pune,fuel,dev-e82a3776,web,upi,0.0,success,192.107.227.146,0,20,5,0,264889.003446,0,130451.51578273115,0.0014406170215633494,9,0,0
