transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt,ts,seconds_since_prev,fast_txn_flag,txn_count_last_5min,velocity_flag,user_avg_amount,amount_vs_user_avg,high_amount_flag,extreme_amount_flag,rolling_avg_3,spike_flag,amount_to_balance_ratio,is_new_device_for_user,user_device_count,device_user_count,is_new_city_for_user,device_location_combo,ip_clean,ip_anomaly,ip_multi_user,ip_multi_user_flag,hour,is_night,fraud_score,strong_combo_flag,fraud_label,iso_score,lgbm_prob,rf_prob,ensemble_fraud_prob,final_fraud,fraud_type
TXN-2C0CE0B48F11,USR0066,4313.4981765858065,2024-01-18T14:21:10.206942,HYD,HYDERABAD,Food & Dining,DEV-437BE229,ATM,Card,119529.69,success,192.22.73.1,,2024-01-18 14:21:10.206942,62823.92832,0,0,0,4834.682436676,0.8920143605523572,0,0,5730.268348633629,0,0.03608695119710098,0,5,1.0,0,0,192.22.73.1,0,1.0,0,14,0,0,0,0,0,3.8830493417547003e-07,0.0,2.32982960505282e-07,0,Not Fraud
TXN-6CEAD4C2D5C6,USR0066,1504.08,1705703890,Jaipur,chennai,Healthcare,DEV-437BE229,ATM,NetBanking,118025.61,success,192.22.73.78,,2024-01-19 22:38:10.000000,116219.793058,0,0,0,4776.773074443756,0.3148077517631182,0,0,4069.012725528602,0,0.012743566895634805,0,5,1.0,1,0,192.22.73.78,0,1.0,0,22,0,2,0,0,0,1.5723076180266697e-06,0.0,9.433845708160018e-07,0,Not Fraud
TXN-7B07B1A7473D,USR0066,7823.0,1705807998,HYD,Hyderabad,Healthcare,DEV-8583D18F,ATM,Card,118025.61,failed,192.22.73.164,,2024-01-21 03:33:18.000000,104108.0,0,0,0,4449.503766999381,1.7577785368945826,0,0,4546.859392195269,0,0.0662816630927551,0,5,1.0,0,0,192.22.73.164,0,1.0,0,3,1,0,0,0,0,8.907618907695948e-07,0.0,5.344571344617569e-07,0,Not Fraud
TXN-2DD33A4F551B,USR0066,3892.57,25/01/2024 01:54:00,HYDERAB#,hyderabad,Electronics,DEV#,ATM,Card,114133.03,success,192.22.73.211,,2024-01-25 01:54:00.000000,339642.0,0,0,0,4756.1852427267095,0.8182506674406625,0,0,4406.55,0,0.03410525327108839,1,5,1.0,1,1,192.22.73.211,0,1.0,0,1,1,9,1,1,0,0.9999992853685038,1.0,0.9999995712211023,1,Device + Location Fraud
TXN-A727BC524BFC,USR0066,4260.185294103014,1706147822,HYD,CHENNAI,Travel,DEV-8384D381,web,Card,109872.85,success,192.22.73.181,,2024-01-25 01:57:02.000000,182.0,0,1,0,4684.217305832817,0.9092823269476394,0,0,5325.2517647010045,0,0.038773423285913926,0,5,1.0,0,0,192.22.73.181,0,1.0,0,1,1,0,0,0,0,7.022587327344028e-07,0.0,4.2135523964064167e-07,0,Not Fraud
TXN-D60F0DC6BF77,USR0066,7026.0,25/01/2024 20:50:40,hyderabad,HYDERABAD,,DEV-437BE229,ATM,NetBanking,102846.71,success,192.22.73.57,,2024-01-25 20:50:40.000000,68018.0,0,1,0,4651.599458776678,1.510123547546336,0,0,5059.5850980343375,0,0.06831459835129046,0,5,1.0,0,0,192.22.73.57,0,1.0,0,20,0,0,0,0,0,4.195365141034588e-07,0.0,2.517219084620753e-07,0,Not Fraud
TXN-E8035764417B,USR0066,2943.0,26/01/2024 03:50:44,hyderabad,Hyderabad,Fuel,DEV-8384D381,ATM,UPI,99903.09,success,192.22.73.185,,2024-01-26 03:50:44.000000,25204.0,0,1,0,4821.1994974354875,0.6103024152288034,0,0,4743.061764701005,0,0.029458253410846343,0,5,1.0,0,0,192.22.73.185,0,1.0,0,3,1,0,0,0,0,7.645276326040911e-07,0.0,4.5871657956245465e-07,0,Not Fraud
TXN-E3E5E836A4DD,USR0066,1976.3004836857558,30/01/2024 12:41:34,HYDERABAD,hyderabad,Entertainment,DEV-8384D381,ATM,Card,97926.79,success,192.22.73.210,,2024-01-30 12:41:34.000000,377450.0,0,1,0,4695.986197606455,0.42075926999590973,0,0,3981.766827895252,0,0.020181201716956504,0,5,1.0,0,0,192.22.73.210,0,1.0,0,12,0,0,0,0,0,4.259019182214784e-07,0.005,0.002000255541150933,0,Not Fraud
TXN-3CD46F764B37,USR0066,3468.134819662645,2024-01-30T23:57:47.470887,HYD,Hyderabad,Travel,DEV-437BE229,ATM,Card,97926.79,pending,192.22.73.186,,2024-01-30 23:57:47.470887,40573.470887,0,1,0,4526.005840486411,0.7660990380542575,0,0,2795.8117677828,0,0.03541522605240704,0,5,1.0,0,0,192.22.73.186,0,1.0,0,23,0,0,0,0,0,3.140625296540368e-07,0.0,1.884375177924221e-07,0,Not Fraud
TXN-F3B15ABBB668,USR0067,45187.66,2024-01-18T04:46:47,JAI,jaipur,Clothing,DEV-1CD3CE9D,ATM,,95960.18,success,192.80.58.215,,2024-01-18 04:46:47.000000,999999.0,0,0,0,3157.0889808457882,14.308545539428723,1,1,45187.66,0,0.470895209917177,1,2,1.0,1,1,192.80.58.215,0,1.0,0,4,1,14,1,1,1,0.9999992128680805,1.0,0.9999995277208483,1,High Amount Fraud
TXN-FCBCDEAC17EE,USR0067,4712.88,"January 21, 2024 03:34 PM",Jaipur,JAI,Clothing,DEV-??,mobile,Card,101804.48,success,192.80.58.123,,2024-01-21 15:34:00.000000,298033.0,0,0,0,45187.66,0.10429342228780406,0,0,24950.27,0,0.046292989336133974,1,2,1.0,1,1,192.80.58.123,0,1.0,0,15,0,9,1,1,0,0.9999991509961634,1.0,0.9999994905976981,1,Device + Location Fraud
TXN-4B73287B81C3,USR0067,3760.0030348313594,"January 24, 2024 04:24 AM",JAI,JAI,Edu??,DEV-1CD3CE9D,ATM,Card,98044.48,success,192.80.58.178,,2024-01-24 04:24:00.000000,219000.0,0,0,0,24950.27,0.150693853853185,0,0,17886.84767827712,0,0.038349580570479734,0,2,1.0,0,0,192.80.58.178,0,1.0,0,4,1,0,0,0,0,1.1736333471998922e-06,0.01,0.00400070418000832,0,Not Fraud
TXN-6DB0D8545168,USR0067,1344.1439599588498,01-24-2024 09:08,JAI,jaipur,Travel,DEV-1CD3CE9D,ATM,Card,98044.48,failed,192.80.58.227,,2024-01-24 09:08:00.000000,17040.0,0,0,0,17886.84767827712,0.07514285587254686,0,0,3272.342331596736,0,0.01370939241624244,0,2,1.0,0,0,192.80.58.227,0,1.0,0,9,0,0,0,0,0,3.1405907397782274e-07,0.0,1.8843544438669365e-07,0,Not Fraud
TXN-5E5387728FC5,USR0067,10463.0,23/06/2024 19:29:43,Bangkok,Bangkok,Electronics,DEV-1CD3CE9D,web,Wallet,85496.9,success,33.173.126.187,,2024-06-23 19:29:43.000000,13083703.0,0,0,0,13751.171748697554,0.7608252857219394,0,0,5189.048998263403,1,0.12237727476347374,0,2,1.0,1,0,33.173.126.187,0,1.0,0,19,0,2,0,0,1,1.722325279641004e-05,0.055,0.022010333951677848,0,Not Fraud
TXN-80D823EA77A8,USR0067,3888.5073144478256,"June 25, 2024 03:52 AM",jaipur,Jaipur,Travel,DEV-1CD3CE9D,ATM,Card,121867.35,success,192.80.58.146,,2024-06-25 03:52:00.000000,116537.0,0,0,0,13093.537398958044,0.2969564480190985,0,0,5231.883758135558,0,0.03190744204256335,0,2,1.0,1,0,192.80.58.146,0,1.0,0,3,1,2,0,0,0,4.362136477629924e-06,0.0,2.6172818865779544e-06,0,Not Fraud
TXN-4B3ABDA97E2E,USR0067,2352.76,1719422728,BENGALURU,BLR,,DEV-1CD3CE9D,ATM,Card,119514.59,success,192.80.58.18,,2024-06-26 17:25:28.000000,135208.0,0,0,0,11559.36571820634,0.2035195129073343,0,0,5568.089104815942,0,0.01968579998642855,0,2,1.0,1,0,192.80.58.18,0,1.0,0,17,0,2,0,0,0,1.3279933344833509e-06,0.0,7.967960006900105e-07,0,Not Fraud
TXN-1E99FC807173,USR0067,5199.281223360101,06-27-2024 03:33,JAI,Jaipur,Grocery,DEV-1CD3CE9D,ATM,Card,114315.31,success,192.80.58.187,,2024-06-27 03:33:00.000000,36452.0,0,0,0,10244.136329891147,0.5074877537930569,0,0,3813.5161792693084,0,0.04548153472903473,0,2,1.0,0,0,192.80.58.187,0,1.0,0,3,1,0,0,0,0,6.183542203135406e-07,0.005,0.0020003710125321883,0,Not Fraud
TXN-6352B848BF17,USR0067,5555.4062957125225,28/06/2024 12:50:17,JAI,jaipur,Grocery,DEV-1CD3CE9D,ATM,Card,108759.91,success,192.80.58.213,,2024-06-28 12:50:17.000000,119837.0,0,0,0,9613.529441574767,0.5778136443880504,0,0,4369.149173024208,0,0.051079071476254866,0,2,1.0,0,0,192.80.58.213,0,1.0,0,12,0,0,0,0,0,4.066001966831053e-07,0.0,2.439601180098632e-07,0,Not Fraud
TXN-5325D0236489,USR0067,2242.5402010822754,2024-06-28T17:56:30.960468,JAI,JAI,Grocery,DEV-1CD3CE9D,ATM,,106517.37,success,192.80.58.4,,2024-06-28 17:56:30.960468,18373.960468,0,0,0,9162.626869812295,0.24472190246744638,0,0,4332.409240051632,0,0.021053084093215803,0,2,1.0,0,0,192.80.58.4,0,1.0,0,17,0,0,0,0,0,4.065969150885972e-07,0.0,2.439581490531583e-07,0,Not Fraud
TXN-9365FD2305B9,USR0068,1411.45,04/01/2024 21:12:15,Kolkata,Kolkata,Electronics,DEV-A5173712,web,Card,12600.23,success,192.107.227.236,,2024-01-04 21:12:15.000000,999999.0,0,0,0,3157.0889808457882,0.4469316756306184,0,0,1411.45,0,0.11200890706700854,1,2,1.0,1,1,192.107.227.236,0,1.0,0,21,0,9,1,1,0,0.9999989877146467,1.0,0.999999392628788,1,Device + Location Fraud
TXN-D7884CC9F67B,USR0068,1464.432583649821,2024-01-05T21:34:24.278440,hyderabad,Hyderabad,Electronics,DEV-E82A3776,web,NetBanking,11135.8,success,192.107.227.20,,2024-01-05 21:34:24.278440,87729.27844,0,0,0,1411.45,1.0368031318983475,0,0,1437.9412918249104,0,0.13149491628203983,1,2,1.0,1,1,192.107.227.20,0,1.0,0,21,0,9,1,1,0,0.9999988978907851,1.0,0.9999993387344711,1,Device + Location Fraud
TXN-FEC6B11CBA5F,USR0068,943.0,06/01/2024 13:40:03,hyderabad,Hyderabad,Utilities,DEV-E82A3776,ATM,UPI,10192.31,success,192.107.227.110,,2024-01-06 13:40:03.000000,57938.72156,0,0,0,1437.9412918249104,0.6553429284137492,0,0,1272.9608612166069,0,0.09251165715552652,0,2,1.0,0,0,192.107.227.110,0,1.0,0,13,0,0,0,0,0,3.1406275327417083e-07,0.0,1.8843765196450248e-07,0,Not Fraud
TXN-4229D39100D6,USR0068,1930.13,2024-01-06T20:52:18.296538,Hyderabad,HYD,Clothing,DEV-A5173712,web,UPI,8262.18,success,192.107.227.225,,2024-01-06 20:52:18.296538,25935.296538,0,0,0,1272.9608612166069,1.5150622430870953,0,0,1445.8541945499403,0,0.23358198659595944,0,2,1.0,1,0,192.107.227.225,0,1.0,0,20,0,2,0,0,0,7.667772567480149e-07,0.0,4.600663540488089e-07,0,Not Fraud
TXN-A61428B5EBB3,USR0068,1360.0,2024-01-08T11:53:33.804506,HYDERABAD,hyderabad,Clothing,DEV-E82A3776,mobile,Card,6901.31,success,192.107.227.82,,2024-01-08 11:53:33.804506,140475.507968,0,0,0,1437.2531459124552,0.9455915350264644,0,0,1411.0433333333333,0,0.1970354852216142,0,2,1.0,1,0,192.107.227.82,0,1.0,0,11,0,2,0,0,0,8.143604816568153e-07,0.0,4.886162889940892e-07,0,Not Fraud
TXN-D02546F7F397,USR0068,967.0023469279504,2024-01-10T09:53:33.484421,HYDERABAD,HYD,Travel,DEV-A5173712,mobile,UPI,5934.31,success,192.107.227.246,,2024-01-10 09:53:33.484421,165599.679915,0,0,0,1421.8025167299643,0.6796462162229076,0,0,1419.0441156426502,0,0.16292364626749914,0,2,1.0,0,0,192.107.227.246,0,1.0,0,9,0,0,0,0,0,3.1406295383019125e-07,0.0,1.8843777229811473e-07,0,Not Fraud
TXN-312AF5CB0852,USR0068,1678106.56,"January 10, 2024 01:18 PM",Hyderabad,HYDERABAD,Fuel,DEV-E82A3776,web,UPI,0.0,success,192.107.227.109,,2024-01-10 13:18:00.000000,12266.515579,0,0,0,1346.0024884296286,1245.8080622823359,1,1,560144.5207823094,1,1678106.56,0,2,1.0,0,0,192.107.227.109,0,1.0,0,13,0,6,0,1,1,0.9999863175533766,0.875,0.9499917905320261,1,High Amount Fraud
TXN-2CE7727D8B0C,USR0068,1493.54,1705012017,Hyderabad,hyderabad,Education,DEV-E82A3776,ATM,Wallet,3908.43,success,192.107.227.108,,2024-01-11 22:26:57.000000,119337.0,0,0,0,240883.22499008253,0.0062002399703072735,0,0,560189.0341156427,0,0.3820352327577166,0,2,1.0,0,0,192.107.227.108,0,1.0,0,22,0,0,0,0,0,4.46496564157671e-07,0.0,2.678979384946026e-07,0,Not Fraud
TXN-48942D94AB43,USR0068,1088.6314,1705268290,HYDERABAD,HYD,Travel,DEV-E82A3776,web,NetBanking,1195.85,success,192.107.227.143,,2024-01-14 21:38:10.000000,256273.0,0,0,0,210959.51436632223,0.005160356208222202,0,0,560229.5771333334,0,0.9095804820988429,0,2,1.0,0,0,192.107.227.143,0,1.0,0,21,0,1,0,0,0,4.676925386321916e-07,0.0,2.8061552317931496e-07,0,Not Fraud
TXN-270DFD07DFD7,USR0068,1428.5916061475841,2024-01-18T16:58:17.504210,Pune,pune,Education,DEV-A5173712,mobile,UPI,0.0,success,192.107.227.37,,2024-01-18 16:58:17.504210,328807.50421,0,0,0,187640.5273700642,0.007613408535788212,0,0,1336.9210020491946,0,1428.5916061475841,0,2,1.0,1,0,192.107.227.37,0,1.0,0,16,0,3,0,0,0,8.530195861532258e-07,0.0,5.118117516919355e-07,0,Not Fraud
TXN-622C60877A7E,USR0068,2219.0,2024-01-24T01:27:36.574567,HYDERABAD,Hyderabad,Travel,DEV-E82A3776,web,UPI,0.0,success,192.107.227.192,,2024-01-24 01:27:36.574567,462559.070357,0,0,0,169019.33379367256,0.013128597904136138,0,0,1578.7410020491945,0,2219.0,0,2,1.0,0,0,192.107.227.192,0,1.0,0,1,1,1,0,0,0,9.110932658213628e-07,0.0,5.466559594928176e-07,0,Not Fraud
TXN-9C1BB1BA07A0,USR0068,1833.4248700608612,2024-01-24T18:31:20.320098,kolkata,kolkata,Utilities,DEV-A5173712,web,UPI,0.0,success,192.107.227.149,,2024-01-24 18:31:20.320098,61423.745531,0,0,0,153855.66708515686,0.011916447332412925,0,0,1827.0054920694818,0,1833.4248700608612,0,2,1.0,1,0,192.107.227.149,0,1.0,0,18,0,3,0,0,0,7.671689698901102e-07,0.0,4.603013819340661e-07,0,Not Fraud
TXN-A79DC1BB34FE,USR0068,187.9306741397486,2024-01-27T20:06:09.323544,pune,Pune,Fuel,DEV-E82A3776,web,UPI,0.0,success,192.107.227.146,,2024-01-27 20:06:09.323544,264889.003446,0,0,0,141187.1469005655,0.001331065519771305,0,0,1413.45184806687,0,187.9306741397486,0,2,1.0,1,0,192.107.227.146,0,1.0,0,20,0,3,0,0,0,8.530195861532258e-07,0.0,5.118117516919355e-07,0,Not Fraud
TXN-790C89733033,USR0068,961.2019558936161,2024-01-28T01:56:28.669088,hyderabad,hyderabad,Clothing,DEV-E82A3776,ATM,Wallet,0.0,success,192.107.227.106,,2024-01-28 01:56:28.669088,21019.345544,0,0,0,130341.0533446866,0.007374457676769441,0,0,994.1858333647419,0,961.2019558936161,0,2,1.0,0,0,192.107.227.106,0,1.0,0,1,1,1,0,0,0,8.697993804280521e-07,0.0,5.218796282568312e-07,0,Not Fraud
TXN-40A877F550D0,USR0068,1390.8412760689998,2024-01-31T09:52:14.028130,Calcutta,CCU,Travel,DEV-A5173712,web,NetBanking,0.0,success,192.107.227.182,,2024-01-31 09:52:14.028130,287745.359042,0,0,0,121099.63538834426,0.011485003952364613,0,0,846.6579687007883,0,1390.8412760689998,0,2,1.0,1,0,192.107.227.182,0,1.0,0,9,0,3,0,0,0,8.530195861532258e-07,0.0,5.118117516919355e-07,0,Not Fraud
TXN-CD9A19775B30,USR0068,1440.3913138709074,2024-01-31T21:17:25.410534,CCU,CCU,Education,DEV-E82A3776,web,UPI,0.0,success,192.107.227.57,,2024-01-31 21:17:25.410534,41111.382404,0,0,0,113119.04911419257,0.012733298165534382,0,0,1264.1448486111744,0,1440.3913138709074,0,2,1.0,1,0,192.107.227.57,0,1.0,0,21,0,3,0,0,0,7.671669937456443e-07,0.0,4.603001962473866e-07,0,Not Fraud
TXN-FA35351B2CB3,USR0068,1587.8958795521314,2024-02-02T06:44:14.267666,Ahmedabad,Ahmedabad,Grocery,DEV-A5173712,web,UPI,0.0,success,192.107.227.212,,2024-02-02 06:44:14.267666,120408.857132,0,0,0,106139.13300167247,0.014960372053868735,0,0,1473.0428231640128,0,1587.8958795521314,0,2,1.0,1,0,192.107.227.212,0,1.0,0,6,0,3,0,0,0,2.675000435717006e-06,0.0,1.6050002614302035e-06,0,Not Fraud
TXN-B4C8E78802FD,USR0068,1359.53,02-04-2024 18:18,HYDE...,hyderabad,Education,DEV-E82A3776,web,UPI,0.0,failed,192.107.227.194,,2024-04-02 18:18:00.000000,5225625.732334,0,0,0,99989.06022978305,0.013596651475913905,0,0,1462.6057311410132,0,1359.53,0,2,1.0,1,0,192.107.227.194,0,1.0,0,18,0,3,0,0,0,1.1294392734357192e-06,0.0,6.776635640614315e-07,0,Not Fraud
TXN-F0059D77717B,USR0068,1156.6564072384563,2024-05-23T23:14:16,Bangkok,Bangkok,Healthcare,DEV-E82A3776,web,,0.0,success,40.28.228.126,,2024-05-23 23:14:16.000000,4424176.0,0,0,0,94509.64188368397,0.012238372147149049,0,0,1368.027428930196,0,1156.6564072384563,0,2,1.0,1,0,40.28.228.126,0,1.0,0,23,0,3,0,0,0,1.1294392734357192e-06,0.0,6.776635640614315e-07,0,Not Fraud
TXN-F9F501C5CB48,USR0069,2371.054620110652,2024-02-10T16:43:46.321514,chennai,Chennai,Grocery,DEV-8657F3E2,ATM,Wallet,0.0,success,192.38.168.253,2371.054620110652,2024-02-10 16:43:46.321514,999999.0,0,0,0,3157.0889808457882,0.7507877816272437,0,0,2371.054620110652,0,2371.054620110652,1,2,1.0,1,1,192.38.168.253,0,1.0,0,16,0,10,1,1,0,0.9999990088105525,1.0,0.9999994052863315,1,Device + Location Fraud
TXN-F9F501C5CB48,USR0069,2371.054620110652,2024-02-10T16:43:46.321514,chennai,Chennai,Grocery,DEV-8657F3E2,ATM,Wallet,0.0,success,192.38.168.253,2371.054620110652,2024-02-10 16:43:46.321514,0.0,1,1,0,2371.054620110652,0.9995784245474274,0,0,2371.054620110652,0,2371.054620110652,0,2,1.0,0,0,192.38.168.253,0,1.0,0,16,0,2,0,0,0,1.0413833620185929e-05,0.0,6.248300172111557e-06,0,Not Fraud
TXN-5C79E42062F3,USR0069,1913.745191494168,2024-02-10T18:30:08.034432,Chennai,chennai,Entertainment,DEV-8657F3E2,web,Card,136504.28,success,192.38.168.81,1913.745191494168,2024-02-10 18:30:08.034432,6381.712918,0,1,0,2371.054620110652,0.8067879952127305,0,0,2218.6181439051575,0,0.014019568997581397,0,2,1.0,1,0,192.38.168.81,0,1.0,0,18,0,2,0,0,0,1.067147971914307e-06,0.0,6.402887831485842e-07,0,Not Fraud
TXN-5C79E42062F3,USR0069,1913.745191494168,2024-02-10T18:30:08.034432,Chennai,chennai,Entertainment,DEV-8657F3E2,web,Card,136504.28,success,192.38.168.81,1913.745191494168,2024-02-10 18:30:08.034432,0.0,1,2,1,2218.6181439051575,0.8621956874650331,0,0,2066.1816676996627,0,0.014019568997581397,0,2,1.0,0,0,192.38.168.81,0,1.0,0,18,0,3,0,0,0,1.2528163748297337e-05,0.025,0.01000751689824898,0,Not Fraud
TXN-24E8F09D0FE3,USR0069,424.45,2024-02-17T23:26:13.686513,Lucknow,LKO,Fuel,DEV-A93E7FCB,mobile,Wallet,131729.09,success,192.38.168.75,,2024-02-17 23:26:13.686513,622565.652081,0,2,1,2142.39990580241,0.19802650865616303,0,0,1417.3134609961119,0,0.003222118803684109,1,2,1.0,1,1,192.38.168.75,0,1.0,0,23,0,11,1,1,0,0.999999144986211,0.995,0.9979994869917266,1,Device + Location Fraud
TXN-AB47BA567FFD,USR0069,1826.3583100473202,18/02/2024 00:54:25,LKO,Lucknow,Clothing,DEV-A93E7FCB,mobile,UPI,129902.73,success,192.38.168.246,,2024-02-18 00:54:25.000000,5291.313487,0,2,1,1798.8099246419283,1.0147506606347187,0,0,1388.1845005138293,0,0.014059321545634757,0,2,1.0,1,0,192.38.168.246,0,1.0,0,0,1,4,0,0,0,1.1910003479908657e-05,0.0,7.146002087945194e-06,0,Not Fraud
TXN-363FB1FF4C23,USR0069,1010.9541062252032,18/02/2024 04:35:47,Chennai,bangalore,Electronics,DEV-8657F3E2,mobile,Wallet,128891.78,success,192.38.168.44,,2024-02-18 04:35:47.000000,13282.0,0,2,1,1803.4013222094934,0.5602712067331493,0,0,1087.2541387575077,0,0.007843372656134837,0,2,1.0,0,0,192.38.168.44,0,1.0,0,4,1,2,0,0,0,1.6192093048394818e-06,0.0,9.71525582903689e-07,0,Not Fraud
TXN-C7CC380AC912,USR0069,2382.260940327379,2024-02-18T16:25:42.935998,Lucknow,Madras,Clothing,DEV-8657F3E2,mobile,Wallet,126509.52,success,192.38.168.67,,2024-02-18 16:25:42.935998,42595.935998,0,2,1,1690.1945770688806,1.4086261702992393,0,0,1739.8577855333008,0,0.018830536308975562,0,2,1.0,0,0,192.38.168.67,0,1.0,0,16,0,2,0,0,0,3.8310836147752e-07,0.0,2.29865016886512e-07,0,Not Fraud
TXN-CF583A5E9DB3,USR0069,2009.92,2024-02-20T06:15:08.082670,LKO,Lucknow,Fuel,DEV-8657F3E2,web,Wallet,124499.6,success,192.38.168.220,,2024-02-20 06:15:08.082670,136165.146672,0,2,1,1776.7028724761929,1.1306276381273705,0,0,1801.0450155175274,0,0.01614385794124687,0,2,1.0,0,0,192.38.168.220,0,1.0,0,6,0,2,0,0,0,1.432679778789195e-06,0.0,8.596078672735169e-07,0,Not Fraud
TXN-437DB0131F27,USR0069,897.0,23/02/2024 04:16:09,LKO,PNQ,Electronics,DEV-8657F3E2,mobile,Wallet,123602.6,success,192.38.168.160,,2024-02-23 04:16:09.000000,252060.91733,0,2,1,1802.6158866455048,0.4973342753529996,0,0,1763.0603134424598,0,0.007257070182421871,0,2,1.0,0,0,192.38.168.160,0,1.0,0,4,1,2,0,0,0,1.6209091914092982e-06,0.0,9.72545514845579e-07,0,Not Fraud
TXN-6107492EAF2C,USR0069,1698.06,24-Feb-2024,Lucknow,LKO,Electronics,DEV-8657F3E2,ATM,Wallet,99828.26,success,192.38.168.143,,2024-02-24 00:00:00.000000,71031.0,0,2,1,1712.0542979809543,0.9912470386965393,0,0,1534.993333333333,0,0.01700964226320019,0,2,1.0,0,0,192.38.168.143,0,1.0,0,0,1,2,0,0,0,1.2277508357411813e-06,0.0,7.366505014447088e-07,0,Not Fraud
TXN-AEED50035D10,USR0069,1958.09,2024-02-24T21:14:46,lucknow,LKO,Electronics,DEV-A93E7FCB,mobile,,99284.0,success,192.38.168.197,,2024-02-24 21:14:46.000000,76486.0,0,2,1,1710.782089073595,1.1438897582224996,0,0,1517.7166666666665,0,0.01972191166842927,0,2,1.0,1,0,192.38.168.197,0,1.0,0,21,0,4,0,0,0,1.7614123090289574e-06,0.0,1.0568473854173745e-06,0,Not Fraud
TXN-C875F4ABE2FA,USR0069,2377.34,24/02/2024 21:15:38,LKO,lucknow,Electronics,DEV-8657F3E2,mobile,Wallet,0.0,failed,192.38.168.136,,2024-02-24 21:15:38.000000,52.0,1,3,1,1731.3910816507953,1.3722882928574263,0,0,2011.1633333333332,0,2377.34,0,2,1.0,0,0,192.38.168.136,0,1.0,0,21,0,4,0,0,0,6.895751103971328e-07,0.0,4.137450662382797e-07,0,Not Fraud
TXN-D014D0430E9B,USR0069,2347.7209736185287,24/02/2024 21:32:14,Lucknow,lucknow,Food & Dining,DEV-A93E7FCB,ATM,Wallet,121254.88,success,192.38.168.251,,2024-02-24 21:32:14.000000,996.0,0,3,1,1781.0794599853493,1.3174053269419477,0,0,2227.7169912061763,0,0.019361708262053176,0,2,1.0,0,0,192.38.168.251,0,1.0,0,21,0,2,0,0,0,4.024253706237066e-07,0.0,2.4145522237422395e-07,0,Not Fraud
TXN-09C97C1A8F6A,USR0069,2672.7143498167743,2024-02-26T16:50:59.387741,LKO,lucknow,Electronics,DEV-8657F3E2,web,Wallet,118582.16,success,192.38.168.146,,2024-02-26 16:50:59.387741,155925.387741,0,3,1,1821.553853816291,1.4664665980762714,0,0,2465.9251078117677,0,0.02253873441909268,0,2,1.0,0,0,192.38.168.146,0,1.0,0,16,0,2,0,0,0,3.7248201323877346e-07,0.0,2.2348920794326408e-07,0,Not Fraud
TXN-8646183CAAF2,USR0069,1544.9034232244185,27/02/2024 01:56:07,lucknow,AMD,Electronics,DEV-8657F3E2,mobile,Wallet,0.0,success,11.75.x.204,,2024-02-27 01:56:07.000000,32707.612259,0,3,1,1878.2978868829896,0.8220641517278567,0,0,2188.446248886574,0,1544.9034232244185,0,2,1.0,0,0,,1,1.0,0,1,1,4,0,0,0,2.9180981813556232e-05,0.01,0.004017508589088134,0,Not Fraud
TXN-3827E1843BAE,USR0069,1624.3733691866892,2024-02-27T05:09:57.040345,lucknow,lucknow,Utilities,DEV-A93E7FCB,mobile,Wallet,115412.89,success,192.38.168.17,,2024-02-27 05:09:57.040345,11630.040345,0,3,1,1857.460732904329,0.8740423407537821,0,0,1947.3303807426273,0,0.01407433168734447,0,2,1.0,0,0,192.38.168.17,0,1.0,0,5,1,2,0,0,0,1.557768283483014e-06,0.0,9.346609700898084e-07,0,Not Fraud
TXN-C1CDEDB4ED9B,USR0069,2273.326567874607,2024-02-28T05:08:44.396062,lucknow,LKO,Clothing,DEV-A93E7FCB,mobile,Wallet,113139.56,success,192.38.168.140,,2024-02-28 05:08:44.396062,86327.355717,0,3,1,1843.7497115091737,1.232322495399562,0,0,1814.2011200952384,0,0.020092940744456337,0,2,1.0,0,0,192.38.168.140,0,1.0,0,5,1,2,0,0,0,1.4326102164436566e-06,0.0,8.595661298661939e-07,0,Not Fraud
TXN-BB2DDC32212A,USR0069,2612.2043,02-28-2024 10:48,LKO,Lucknow,Fuel,DEV-8657F3E2,web,Wallet,110527.35,success,192.38.168.207,,2024-02-28 10:48:00.000000,20355.603938,0,3,1,1867.6150924183644,1.3979359958070772,0,0,2169.968079020432,0,0.02363379440659342,0,2,1.0,0,0,192.38.168.207,0,1.0,0,10,0,2,0,0,0,3.724884913251226e-07,0.0,2.2349309479507354e-07,0,Not Fraud
TXN-3689653844DE,USR0069,575.0647749195293,05/03/2024 05:08:17,Lucknow,Lucknow,Electronics,DEV-8657F3E2,ATM,Wallet,109952.29,success,192.38.168.65,,2024-03-05 05:08:17.000000,498017.0,0,3,1,1906.8039980805559,0.30142759712114175,0,0,1820.1985475980455,0,0.005230082473380554,0,2,1.0,0,0,192.38.168.65,0,1.0,0,5,1,2,0,0,1,1.6207746814400255e-06,0.02,0.008000972464808864,0,Not Fraud
TXN-9F56535A9520,USR0069,967.4959058145377,1709635106,Lucknow,LKO,Healthcare,DEV-8657F3E2,mobile,Wallet,108984.79,success,192.38.168.135,,2024-03-05 10:38:26.000000,19809.0,0,3,1,1840.2170369225046,0.5254654320555577,0,0,1384.9216602446888,0,0.0088772665300177,0,2,1.0,0,0,192.38.168.135,0,1.0,0,10,0,2,0,0,0,4.051618327171029e-07,0.005,0.0020002430970996305,0,Not Fraud
